OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
2375247,63733876084049,-81,80228,2,889743,-5,947235,-0,109144,0,6892356,0,216749,0,6826873,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375264,63733876084066,-81,80264,2,890205,-5,948294,-0,1090342,0,6944522,0,2149694,0,6779646,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375281,63733876084081,-81,80254,2,889923,-5,948974,-0,1068079,0,697649,0,2126185,0,6757747,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375297,63733876084096,-81,80241,2,889565,-5,949803,-0,1049403,0,7007727,0,209179,0,6739061,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375314,63733876084112,-81,8017,2,888164,-5,951358,-0,09684015,0,707899,0,1978226,0,6710941,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375322,63733876084127,-81,80145,2,887194,-5,952206,-0,09039113,0,711713,0,1910042,0,669934,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375339,63733876084127,-81,80145,2,887194,-5,952206,-0,09039113,0,711713,0,1910042,0,669934,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375356,63733876084144,-81,80084,2,884904,-5,95385,-0,07598961,0,7185305,0,1758397,0,6685954,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375372,63733876084162,-81,80062,2,883894,-5,95467,-0,07016171,0,7216742,0,1696538,0,6674438,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375389,63733876084179,-81,80003,2,881918,-5,956275,-0,06171809,0,7273526,0,1604253,0,6643891,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375406,63733876084194,-81,79974,2,881039,-5,957078,-0,05866149,0,7298192,0,1560278,0,6630069,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375422,63733876084210,-81,79939,2,879994,-5,958477,-0,05527846,0,7344621,0,1500209,0,659548,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375439,63733876084224,-81,79951,2,880214,-5,958997,-0,05106676,0,7371656,0,1473269,0,6574754,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375447,63733876084256,-81,79974,2,880479,-5,960402,-0,05396951,0,7415807,0,150218,0,6515981,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375464,63733876084270,-81,79986,2,881124,-5,960797,-0,05516836,0,7423851,0,153831,0,649736,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375481,63733876084270,-81,79986,2,881124,-5,960797,-0,05516836,0,7423851,0,153831,0,649736,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375497,63733876084304,-81,79993,2,882614,-5,961607,-0,06031948,0,7450711,0,1596979,0,6447692,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375514,63733876084304,-81,79993,2,882614,-5,961607,-0,06031948,0,7450711,0,1596979,0,6447692,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375531,63733876084320,-81,80014,2,882932,-5,962076,-0,06074965,0,7464144,0,1597371,0,6431633,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375547,63733876084351,-81,8011,2,885546,-5,962898,-0,06887703,0,7498007,0,1672271,0,6364669,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375564,63733876084366,-81,80266,2,889225,-5,962811,-0,08163676,0,7500347,0,1812434,0,6308203,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375581,63733876084381,-81,80371,2,891375,-5,962509,-0,0879652,0,749722,0,1900582,0,6277395,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375597,63733876084395,-81,8043,2,893416,-5,962299,-0,09394798,0,7490078,0,1990296,0,6249388,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375614,63733876084410,-81,80646,2,89675,-5,961821,-0,1049625,0,747387,0,2157061,0,6195695,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375622,63733876084425,-81,80743,2,898078,-5,961575,-0,1092877,0,7467733,0,2225347,0,617142,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375639,63733876084440,-81,8084,2,899082,-5,961211,-0,1123101,0,7463772,0,2286522,0,6148379,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375656,63733876084455,-81,81003,2,900234,-5,960539,-0,115694,0,7466849,0,2355212,0,6112335,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375672,63733876084472,-81,81055,2,900172,-5,960298,-0,1148465,0,7477299,0,2351773,0,6102475,-1,-1,-1,-1,-1,-1,38,53485,-1,107605,-34,65285,38,53485,-1,107605,-34,65285,-1,-1,-1,-1,-1,-1,True,True,True
2375689,63733876084488,-81,81081,2,899955,-5,960037,-0,112985,0,7491112,0,2335135,0,6095394,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375706,63733876084502,-81,81032,2,898707,-5,959734,-0,1055311,0,7526617,0,2249421,0,6097251,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375722,63733876084517,-81,80978,2,897738,-5,959538,-0,1010223,0,7544126,0,2198002,0,6102001,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375739,63733876084533,-81,80873,2,896159,-5,959248,-0,09393126,0,75675,0,2119262,0,6112231,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375756,63733876084549,-81,80784,2,895432,-5,959074,-0,09163793,0,7574757,0,2081367,0,6119741,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375772,63733876084565,-81,80699,2,89485,-5,958762,-0,08999546,0,7579473,0,2053323,0,612581,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375789,63733876084579,-81,80516,2,893948,-5,95816,-0,08769326,0,7572831,0,2010953,0,6151366,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375806,63733876084595,-81,80413,2,893716,-5,957816,-0,08783793,0,7558812,0,2003079,0,617094,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375822,63733876084610,-81,80286,2,893914,-5,956705,-0,09101147,0,7514594,0,2031261,0,6211002,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
