UnityTS,Heart,Light
614465,32810,51172
614475,32772,51524
614485,32768,51509
614495,32816,51648
614505,32916,51484
614525,33120,51436
614535,33364,51500
614545,33640,51256
614555,33880,51328
614565,34024,51144
614575,34124,50376
614585,34248,50144
614595,34228,50600
614605,34168,50848
614616,34055,50736
614626,33909,50874
614636,33692,51034
614646,33432,50908
614656,33104,51116
614666,32776,51553
614676,32392,51464
614686,32026,51640
614696,31672,51912
614706,31340,51616
614709,31052,51476
614719,30804,51728
614729,30565,51448
614739,30360,51728
614749,30184,51604
614759,30050,51356
614769,29944,51488
614779,29904,51144
614789,29866,50344
614799,29892,50144
614809,29906,49512
614819,29961,49892
614829,29972,49836
614839,29976,49825
614849,29952,49232
614859,29964,48880
614869,29967,48860
614879,30004,48640
614889,30016,48801
614899,30022,48080
614909,29994,48778
614940,29989,49018
614950,30008,49788
614960,30064,50552
614970,30112,50981
614980,30142,51200
614990,30160,51488
615000,30210,51684
615010,30237,51792
615001,30284,51820
615011,30306,52136
615021,30348,52128
615031,30380,52256
615041,30436,52380
615051,30460,52228
615061,30509,52168
615071,30551,52452
615081,30608,52288
615091,30652,52336
615101,30724,52276
615111,30808,52265
615121,30912,52436
615131,30992,52180
615141,31076,52280
615151,31136,52468
615161,31228,52320
615171,31308,52250
615181,31416,52476
615191,31472,52344
615201,31592,52540
615211,31692,52420
615222,31808,52444
615232,31930,52352
615242,32048,52181
615252,32150,52340
615262,32268,52464
615272,32375,52404
615282,32500,52398
615292,32614,52424
615302,32789,52160
615312,33000,52448
615323,33360,52208
615333,33804,52256
615343,34340,52060
615353,34892,52352
615363,35449,52212
615373,35960,52096
615383,36424,52192
615393,36788,52108
615403,37112,52376
615413,37316,52282
615423,37477,52048
615425,37600,52041
615435,37668,52037
615445,37705,52024
615455,37732,51928
615465,37720,51936
615475,37704,51932
615485,37648,51960
615495,37594,51872
615505,37528,52000
615515,37500,51848
615525,37462,52041
615545,37442,51992
615555,37432,51992
615565,37464,51904
615575,37488,51836
615585,37570,51856
615595,37645,52021
615605,37765,51968
615615,37860,51800
615625,37992,51792
615635,38090,52024
615646,38174,51768
615656,38220,51761
615666,38252,51932
615676,38242,52024
615686,38244,51836
615696,38196,51988
615706,38138,51884
615716,38044,51728
615726,37972,51728
615736,37856,51712
615737,37728,51656
615747,37580,51693
615757,37464,51912
615767,37340,51808
615777,37252,51508
615787,37180,51284
615797,37058,51520
615807,36980,51740
615817,36937,51724
615827,36885,51592
615837,36876,51824
615857,36881,51892
615867,36954,52132
615877,37057,52004
615887,37120,51764
615897,37174,51881
615907,37192,51864
615917,37204,51705
615927,37268,51520
615937,37360,51120
615939,37448,50816
615949,37516,50700
615959,37588,50368
615969,37648,50416
615979,37706,50424
615989,37715,49824
615999,37740,50160
616009,37737,49607
616019,37712,49320
616029,37660,48570
616039,37568,48976
616049,37420,48872
616059,37276,48612
616069,37088,48524
616079,36952,48608
616089,36825,48572
616099,36721,48408
616109,36652,48548
616119,36616,48332
616129,36609,48460
616139,36660,48480
616170,36820,48200
616180,37084,48340
616190,37376,48200
616200,37688,47416
616210,37960,47816
616220,38164,47628
616230,38292,47044
616240,38346,47354
616230,38298,46736
616240,38144,46564
616250,37944,46548
616260,37675,46320
616270,37340,46296
616280,37009,45937
616290,36610,45632
616300,36196,45776
616310,35780,45532
616320,35408,45552
616330,35036,45492
616340,34704,45204
616351,34389,43962
616361,34108,42309
616371,33844,40559
616381,33672,38928
616391,33472,38144
616401,33314,37504
616411,33192,36772
616421,33132,36236
616431,33034,36658
616441,32968,37004
616460,32870,37552
616470,32812,38120
616480,32712,38796
616490,32664,39144
616500,32584,39848
616510,32538,40462
616520,32505,40984
616530,32508,41312
616540,32462,41368
616542,32436,41480
616552,32356,41784
616562,32308,42416
616572,32196,43084
616582,32152,43828
616592,32090,44376
616602,32079,44904
616612,32088,45300
616622,32136,45840
616632,32172,46232
616642,32212,46561
616652,32221,46834
616662,32253,47064
616672,32236,47800
616682,32261,48188
616692,32231,48840
616702,32212,49180
616712,32176,49300
616722,32194,49680
616732,32208,49632
616742,32256,50084
616754,32320,50313
616764,32400,52344
616774,32434,54512
616784,32524,55728
616794,32580,56793
616804,32664,56817
616814,32732,57192
616824,32816,57012
616834,32900,56236
616844,33044,55316
616844,33184,55168
616854,33340,54584
616864,33444,53784
616874,33632,53416
616884,33784,52905
616894,33992,52176
616904,34200,51668
616914,34493,51204
616924,34828,51168
616934,35276,51204
616944,35826,51120
616954,36513,51368
616965,37222,51184
616975,37968,51072
616985,38632,51336
616995,39226,51408
617005,39636,51444
617015,39880,51520
617025,39928,51832
617035,39821,52352
617045,39604,52496
617055,39324,52832
617066,38976,52972
617076,38633,52940
617086,38228,52964
617096,37824,52940
617106,37369,52792
617116,36944,52652
617126,36464,52301
617136,36016,52080
617146,35560,51940
617156,35165,51648
617173,34769,51788
617183,34432,52140
617193,34096,52224
617203,33820,52828
617213,33576,53452
617223,33417,53597
617233,33244,54160
617243,33124,54043
617253,32990,53592
617263,32889,53416
617264,32757,52945
617274,32696,52456
617284,32584,52096
617294,32520,51860
617304,32432,51368
617314,32372,51548
617324,32257,52212
617334,32165,52936
617344,32017,53276
617354,31904,52956
617364,31756,52864
617375,31616,52168
617385,31417,51688
617395,31228,51440
617405,30980,50884
617415,30756,50564
617425,30508,49252
617435,30309,48016
617445,30056,47800
617455,29818,49036
617465,29517,50272
617485,29272,51600
617495,28996,52528
617505,28792,53108
617515,28568,53152
617525,28430,52953
617535,28208,52772
617545,27988,52440
617555,27693,52056
617565,27413,51124
617575,27116,50466
617585,26869,49266
617595,26628,48357
617605,26456,47284
617615,26236,45637
617625,26048,44292
617635,25810,42832
617645,25616,42080
617655,25396,41304
617665,25245,41600
617670,25096,42916
617680,25016,43328
617690,24912,43652
617700,24856,43448
617710,24832,43012
617720,24830,42341
617730,24850,41930
617740,24996,41786
617750,25212,43609
617760,25536,44505
617770,25824,45560
617781,26143,46560
617791,26396,48576
617801,26596,50313
617811,26678,51348
617821,26707,51104
617831,26636,49940
617841,26528,49240
617851,26361,49320
617861,26216,49012
617871,26042,49052
617881,25905,49348
617891,25764,49764
617901,25640,49988
617911,25497,50766
617921,25420,51136
617931,25365,51128
617941,25394,51664
617951,25397,52160
617961,25414,51904
617971,25404,51648
617992,25455,51384
618002,25506,51180
618012,25648,51240
618022,25824,50976
618032,26096,51092
618042,26392,50856
618052,26692,50984
618062,26936,51096
618072,27199,51549
618072,27422,51816
618082,27660,51817
618092,27840,52120
618102,27988,52260
618112,28080,52097
618122,28228,51996
618132,28348,52038
618142,28501,52120
618152,28664,52352
618162,28900,52456
618172,29128,52520
618182,29400,52044
618192,29596,51844
618202,29808,51840
618212,29965,51496
618222,30145,51360
618232,30262,51136
618242,30396,50752
618252,30480,50672
618262,30568,50292
618272,30656,50627
618283,30820,50392
618293,30944,50400
618303,31090,50192
618313,31193,49416
618323,31330,49500
618333,31435,48524
618343,31560,47208
618353,31652,46304
618363,31788,45164
618373,31892,44908
618373,32036,45604
618383,32130,46600
618393,32269,48332
618403,32384,49484
618413,32544,51476
618423,32696,53264
618433,32916,54416
618443,33213,53648
618453,33586,54068
618463,33923,54208
618473,34292,53856
618494,34616,53632
618504,35000,53776
618514,35460,53720
618524,36028,54456
618534,36618,54816
618544,37220,54884
618554,37760,55232
618564,38268,55232
618574,38680,55188
618585,39034,55224
618595,39282,55096
618605,39456,54617
618615,39548,54040
618625,39618,53016
618635,39626,52036
618645,39632,50328
618655,39573,50072
618665,39536,50032
618675,39444,49260
618685,39381,48996
618695,39257,49523
618705,39172,49864
618715,39064,48952
618725,38992,49504
618735,38912,48796
618745,38858,48432
618755,38772,48768
618765,38699,48692
618775,38624,48408
618795,38569,48704
618805,38440,48260
618815,38320,49156
618825,38176,50080
618835,38116,50804
618845,38030,51304
618855,37962,50668
618865,37852,50960
618875,37776,50692
618867,37688,49752
618877,37601,49172
618887,37464,48056
618897,37307,48676
618907,37149,48872
618917,37009,48804
618927,36868,48960
618937,36744,49880
618947,36608,49288
618957,36468,48296
618967,36316,47848
618977,36200,48280
618988,36048,47832
618998,35932,47440
619008,35793,46504
619018,35672,48032
619028,35549,48584
619038,35445,48952
619048,35332,49074
619058,35232,49096
619068,35128,48828
619078,35058,48362
619088,34944,48225
619109,34852,48212
619119,34740,47952
619129,34648,48040
619139,34524,48076
619149,34412,48090
619159,34296,48248
619169,34204,48348
619179,34113,48224
619189,34048,48452
619189,33937,48212
619199,33864,48300
619209,33752,48201
619219,33656,47784
619229,33568,48308
619239,33476,48368
619249,33389,48364
619259,33346,48362
619269,33352,48348
619279,33496,48480
619289,33656,47904
619299,33898,48100
619311,34100,48292
619321,34288,48296
619331,34392,48344
619341,34448,48400
619351,34412,48360
619361,34328,48140
619371,34140,48372
619381,33928,48010
619391,33632,48416
619401,33344,48224
619411,33049,48248
619423,32794,48480
619433,32516,48473
619443,32284,48576
619453,32048,48212
619463,31861,48332
619473,31661,48284
619483,31512,48548
619493,31354,48700
619503,31242,48737
619513,31133,48769
619524,31088,48592
619534,31030,48856
619544,30988,49146
619554,30932,49253
619564,30892,49098
619574,30828,49448
619584,30800,49977
619594,30748,49512
619604,30708,49296
619614,30616,49104
619624,30504,49120
619625,30364,50040
619635,30264,50425
619645,30163,51200
619655,30056,52200
619665,29985,52424
619675,30010,52320
619685,29964,52192
619695,29940,52004
619705,29896,52440
619715,29864,52620
619725,29796,52484
619735,29756,52597
619745,29700,53308
619755,29683,53392
619765,29675,53976
619775,29746,53524
619785,29812,53068
619795,29864,53032
619805,29916,52736
619815,30000,52616
619825,30084,52376
619835,30144,52172
619847,30192,52640
619857,30268,52969
619867,30331,53180
619877,30485,53028
619887,30609,53232
619897,30712,52696
619907,30780,52818
619917,30904,52364
619927,31041,52156
619937,31140,51505
619947,31221,51524
619957,31328,51220
619967,31440,51499
619977,31592,51404
619987,31708,51284
619997,31852,51024
620007,32042,50924
620017,32306,51237
620027,32660,51248
620037,33112,51132
620047,33604,50732
620068,34132,50884
620078,34602,50316
620088,35080,50125
620098,35452,49986
620108,35776,49700
620118,36008,49217
620128,36212,49048
620138,36328,48928
620148,36416,48960
620157,36472,48880
620167,36536,49056
620177,36576,48576
620187,36640,48682
620197,36676,48402
620207,36736,48192
620217,36760,47970
620227,36808,47736
620237,36812,47578
620247,36836,47532
620257,36864,47834
620258,36932,47312
620268,36968,47884
620278,37028,47964
620288,37052,47804
620298,37080,47684
620308,37068,47320
620318,37065,47144
620328,37024,46576
620338,36988,46376
620348,36900,46188
620358,36837,45744
620368,36722,45672
620378,36660,45544
620388,36540,45513
620398,36452,45930
620408,36344,46380
620418,36264,47224
620428,36168,48184
620438,36096,49100
620448,35984,48424
620458,35912,48405
620468,35804,48216
620478,35728,48088
620488,35620,48056
620498,35523,47961
620508,35394,47936
620518,35288,48002
620528,35188,48092
620538,35098,47368
620548,34977,48170
620558,34882,48284
620579,34773,48500
620589,34681,48800
620599,34572,48504
620609,34488,47856
620619,34376,47240
620629,34301,46724
620639,34216,46352
620649,34152,46112
620659,34073,45668
620671,34042,45920
620681,34012,46092
620691,34024,46576
620701,34020,47600
620711,34064,48168
620721,34072,48364
620731,34104,48632
620741,34114,47860
620751,34160,48296
620761,34230,48376
620763,34416,48560
620773,34668,48616
620783,35000,48440
620793,35372,48608
620803,35780,48036
620813,36152,48625
620823,36480,48668
620833,36732,48652
620843,36912,48529
620853,37012,48372
620863,37058,48560
620874,37024,48460
620884,36976,48456
620894,36868,47916
620904,36760,48333
620914,36616,48593
620924,36480,48488
620934,36332,48812
620944,36176,48725
620954,35996,48116
620964,35824,48664
620974,35624,48488
620975,35451,48480
620985,35260,48616
620995,35108,48376
621005,34984,48176
621015,34900,48256
621025,34834,47860
621035,34784,47748
621045,34760,47772
621055,34781,47660
621065,34796,46965
621075,34866,47408
621086,34908,47508
621096,34984,47592
621106,35040,47532
621116,35124,47212
621126,35184,46884
621136,35243,47344
621146,35284,47116
621156,35332,47329
621166,35360,47168
621176,35408,46577
621188,35428,46745
621198,35496,46112
621208,35549,45164
621218,35628,43732
621228,35688,42652
621238,35749,42096
621248,35796,41504
621258,35872,40908
621268,35917,40561
621278,35961,40428
621289,35980,39744
621299,36008,39476
621309,36040,39524
621319,36056,39956
621329,36088,40192
621339,36128,39724
621349,36140,40126
621359,36168,40860
621369,36204,41680
621379,36256,42576
621389,36272,43392
621399,36304,44320
621409,36337,45576
621419,36393,47048
621429,36436,47964
621439,36472,48444
621449,36501,48816
621459,36496,49064
621469,36496,47628
621479,36480,46616
621489,36456,46516
621500,36448,45096
621510,36448,44488
621520,36444,44308
621530,36448,44108
621540,36528,44012
621550,36624,45016
621560,36744,45322
621570,36922,46156
621580,37168,47081
621590,37420,47716
621601,37636,48384
621611,37820,48592
621621,37952,49338
621631,38072,50076
621641,38104,49927
621651,38096,48800
621661,38060,48292
621671,37944,48152
621681,37722,47960
621691,37516,47528
621701,37320,47104
621711,37172,47400
621721,37028,47344
621731,36885,47786
621741,36708,47740
621751,36578,47552
621761,36448,48256
621771,36309,48400
621781,36164,48586
621791,35960,49214
621801,35739,50056
621811,35472,50692
621821,35534,50948
621831,35648,50616
621841,35757,50520
621851,35992,50264
621861,36084,50208
621871,36032,49976
621881,35901,49749
621891,35768,50380
621892,35580,51148
621902,35548,50720
621912,35536,50680
621922,35417,50796
621932,35272,50856
621942,35216,50788
621952,35212,50396
621962,35192,50220
621972,35136,50393
621982,34984,50462
621992,34800,50338
622004,34656,50368
622014,34564,50164
622024,34460,50212
622034,34344,50065
622044,34216,49896
622054,34122,50064
622064,34016,50140
622074,33946,50228
622084,33840,50464
622094,33764,50580
622104,33684,50305
622114,33628,50364
622124,33592,50348
622134,33532,50468
622144,33474,50296
622154,33444,50320
622164,33404,50320
622174,33400,50372
622184,33348,50340
622194,33312,50236
622204,33248,50416
622216,33181,50404
622226,33112,50185
622236,33049,50465
622246,33018,50488
622256,33008,50325
622266,32980,50452
622276,32980,50476
622286,32952,50484
622296,32937,50300
622306,32924,50264
622316,32940,50256
622337,32977,50464
622347,33000,50276
622357,33026,50204
622367,33065,50200
622377,33109,50009
622387,33192,50324
622397,33292,50396
622407,33504,50624
622417,33788,50792
622427,34145,50824
622439,34528,50257
622449,34824,50352
622459,35023,50868
622469,35176,50893
622479,35264,51044
622489,35337,51024
622499,35396,51124
622509,35490,50860
622519,35560,50688
622529,35660,50584
622539,35696,50628
622549,35656,50311
622559,35540,50048
622569,35432,50696
622579,35384,50592
622589,35376,50490
622599,35320,50660
622609,35233,50776
622619,35152,50692
622629,35116,50772
622629,35096,50800
622639,35092,50490
622649,35106,50692
622659,35148,50364
622669,35200,50312
622679,35257,50352
622689,35293,49765
622699,35316,49392
622709,35321,49360
622719,35280,48988
622729,35256,48656
622740,35188,48768
622750,35148,48556
622760,35097,48032
622770,35021,48856
622780,34956,48897
622790,34872,48688
622800,34820,49412
622810,34752,49612
622820,34660,49640
622830,34560,49480
622840,34424,49616
622850,34288,49684
622860,34160,49496
622870,33996,49568
622880,33832,49685
622890,33654,49669
622900,33492,49474
622910,33324,49520
622920,33184,49900
622930,33065,50088
622931,32944,50020
622941,32836,50140
622951,32792,50416
622961,32756,50644
622971,32744,50564
622981,32712,50604
622991,32702,50708
623001,32720,50632
623011,32748,50812
623021,32782,50712
623031,32778,50649
623052,32757,50493
623062,32728,50784
623072,32735,50488
623082,32780,50748
623092,32769,50472
623102,32780,50700
623112,32797,50533
623122,32828,50772
623132,32880,50728
623145,32933,50768
623155,32994,50624
623165,33034,50488
623175,33068,50512
623185,33124,50748
623195,33137,50636
623205,33168,50520
623215,33176,50708
623225,33176,50500
623235,33164,50704
623238,33120,50532
623248,33108,50672
623258,33074,50520
623268,33100,50624
623278,33186,50348
623288,33336,50400
623298,33578,50496
623308,33908,50280
623318,34288,49624
623328,34632,49900
623338,34952,49876
623349,35216,50084
623359,35439,50008
623369,35588,49652
623379,35680,49788
623389,35672,49520
623399,35620,49680
623409,35552,49728
623419,35482,49535
623429,35362,49691
623439,35232,49945
623450,35096,49788
623460,34994,49680
623470,34912,49744
623480,34844,50004
623490,34773,50136
623500,34704,50048
623510,34648,50204
623520,34609,50361
623530,34700,50452
623540,34755,50472
623551,34752,50960
623561,34812,50700
623571,34772,50849
623581,34744,50668
623591,34640,50576
623601,34592,50752
623611,34464,51057
623621,34352,50956
623631,34270,50856
623641,34160,50749
623653,33970,50380
623663,33803,49868
623673,33609,49360
623683,33452,48600
623693,33312,47364
623703,33108,46296
623713,32820,45996
623723,32672,44652
623733,32595,41304
623743,32448,38924
623756,32298,37432
623766,32156,34311
623776,31972,30984
623786,31757,29253
623796,31528,28216
623806,31328,28646
623816,31112,29258
623826,30924,30540
623836,30704,32568
623846,30545,34904
623857,30408,36880
623867,30280,38572
623877,30097,40296
623887,29984,41888
623897,30005,42752
623907,30037,45296
623917,30104,44168
623927,30152,42872
623937,30120,39544
623947,30068,35724
623948,30014,32162
623958,29994,29894
623968,30016,27990
623978,30140,27480
623988,30380,28248
623998,30709,29241
624008,30629,28684
624018,30588,28693
624028,30461,28192
624038,30434,28376
624048,30345,28292
624068,30296,28148
624078,30421,27746
624088,30608,27797
624098,30616,27958
624108,30648,27772
624118,30716,27848
624128,30842,27700
624138,31044,27594
624148,31328,27529
624149,31624,27492
624159,31953,27520
624169,32251,27448
624179,32520,27404
624189,32669,27340
624199,32776,27344
624209,32806,27432
624219,32868,27489
624229,32970,27589
624239,33064,27661
624249,33120,27713
624259,33144,27750
624269,33120,27808
624279,33088,27832
624289,33000,27860
624299,32936,27872
624309,32860,27920
624319,32824,27896
624329,32752,27944
624339,32689,27916
624349,32624,27952
624360,32584,28016
624370,32570,28060
624380,32616,28137
624390,32664,28189
624400,32772,28296
624410,32901,28360
624420,33078,28456
624430,33242,28576
624440,33436,28444
624450,33620,28464
624460,33820,28528
624471,34040,28500
624481,34073,28506
624491,33984,28568
624501,33950,28561
624511,33976,28544
624521,34030,28444
624531,33968,28314
624541,33892,28264
624551,33861,28113
624561,33856,28028
624572,33808,27875
624582,33776,27724
624592,33740,27544
624602,33700,27348
624612,33612,27143
624622,33520,26964
624632,33412,26709
624642,33324,26512
624652,33240,26352
624662,33189,26216
624672,33096,26041
624682,33058,25664
624692,32937,25664
624702,32857,25466
624712,32796,25124
624722,32772,25073
624732,32728,24986
624742,32636,24704
624752,32552,24785
624762,32532,24600
624772,32481,24372
624793,32468,24176
624803,32433,24069
624813,32444,24248
624823,32432,24030
624833,32490,23754
624843,32538,23960
624853,32640,23882
624863,32717,23696
624873,32848,23648
624874,32986,23281
624884,33080,23437
624894,33052,23366
624904,33104,23176
624914,33196,22840
624924,33401,23018
624934,33684,22794
624944,34061,22552
624954,34464,22746
624964,34860,22664
624974,35152,22336
624985,35373,22552
624995,35484,22241
625005,35544,22137
625015,35592,22024
625025,35648,21985
625035,35672,22248
625045,35712,21970
625055,35720,21772
625065,35728,21868
625075,35700,22074
625086,35712,21920
625096,35680,21976
625106,35640,21624
625116,35560,21868
625126,35488,21924
625136,35376,21704
625146,35256,21984
625156,35116,21928
625166,34988,22029
625176,34864,22176
625186,34788,22314
625187,34724,22800
625197,34684,23140
625207,34660,23196
625217,34688,23876
625227,34736,24340
625237,34808,25422
625247,34892,26190
625257,35000,27184
625267,35138,28128
625277,35313,29024
625287,35444,29905
625309,35546,30724
625319,35620,31405
625329,35684,31560
625339,35684,31894
625349,35608,32354
625359,35424,32218
625369,35128,32206
625379,34772,31880
625389,34468,32036
625399,34180,32224
625399,33944,32472
625409,33773,32640
625419,33682,33096
625429,33608,33805
625439,33568,34580
625449,33552,35401
625459,33592,41829
625469,33604,44644
625479,33658,46712
625489,33728,48460
625499,33816,49308
625510,33889,49892
625520,33969,50176
625530,34008,50884
625540,34069,51552
625550,34112,52164
625560,34170,52356
625570,34209,52484
625580,34256,52768
625590,34244,52824
625600,34236,53096
625610,34204,53333
625620,34186,53628
625630,34148,53760
625640,34161,53996
625650,34252,53908
625660,34471,53924
625670,34724,54069
625680,35048,54124
625690,35340,54104
625700,35612,54124
625711,35821,53892
625721,35992,54138
625731,36064,54356
625741,36100,54608
625751,36046,54448
625761,35932,54712
625771,35817,54748
625781,35704,54400
625791,35552,54164
625801,35396,53868
625812,35192,53680
625822,34936,53000
625832,34768,52916
625842,34564,53049
625852,34344,52908
625862,34156,52176
625872,33948,51960
625882,33672,51448
625892,33368,51228
625902,33091,51628
625912,32796,51476
625922,32544,51136
625932,32314,50776
625942,32134,50244
625952,32017,50316
625962,31913,50517
625972,31788,50296
625982,31674,50124
625992,31504,50562
626002,31330,50200
626012,31156,50344
626022,30993,50440
626032,30840,50536
626042,30704,50536
626052,30544,50740
626062,30391,50656
626072,30232,50904
626082,30072,50792
626092,29933,50892
626102,29868,50956
626113,29860,51340
626123,29880,51336
626133,29902,51412
626143,29929,51704
626153,29880,51866
626163,29784,51952
626173,29696,51668
626183,29664,51936
626193,29631,52288
626203,29612,52392
626211,29624,51936
626221,29632,51684
626231,29652,51130
626241,29712,50856
626251,29748,50745
626261,29754,50513
626271,29764,50152
626281,29805,49920
626291,29856,49436
626301,29872,49184
626311,29876,48512
626322,29848,48592
626332,29838,48432
626342,29796,48992
626352,29738,49348
626362,29696,49944
626372,29672,50424
626382,29762,50480
626392,29920,50329
626402,30177,50450
626412,30485,50504
626422,30826,50384
626432,31145,50016
626442,31452,49998
626452,31686,49952
626462,31896,50344
626472,32048,50352
626482,32160,50540
626492,32228,50736
626502,32261,50839
626512,32252,51044
626522,32226,51217
626532,32177,51344
626542,32124,51020
626552,32056,51464
626562,32026,51436
626572,31961,51817
626582,31889,51633
626592,31792,51972
626602,31720,52036
626612,31642,52040
626623,31596,51828
626633,31528,51808
626643,31486,52116
626653,31444,52028
626663,31432,51972
626673,31424,51952
626683,31424,51620
626693,31425,51768
626703,31448,51733
626713,31480,51788
626727,31512,51456
626737,31497,51513
626747,31480,51464
626757,31442,51384
626767,31340,51048
626777,31260,51176
626787,31184,51096
626797,31144,51404
626807,31122,51528
626817,31152,51736
626818,31205,52201
626828,31252,52376
626838,31260,52168
626848,31237,52472
626858,31256,52784
626868,31240,52832
626878,31220,52888
626888,31192,53176
626898,31158,53310
626908,31112,53669
626918,31088,53868
626928,31068,54488
626938,31040,55085
626948,31089,55336
626958,31228,55377
626968,31344,55460
626978,31432,55360
626988,31516,55328
626998,31584,55176
627008,31642,55056
627018,31676,55025
627040,31672,55160
627050,31672,55236
627060,31662,55088
627070,31685,55008
627080,31689,54972
627090,31712,54932
627100,31748,55161
627110,31876,55096
627120,32124,54872
627120,32517,54792
627130,32626,54865
627140,32528,54788
627150,32561,54656
627160,32802,54121
627170,32990,53582
627180,33140,53440
627190,33292,53636
627200,33452,53836
627210,33532,53960
627220,33560,54152
627231,33525,54008
627241,33452,53993
627251,33340,53481
627261,33208,53475
627271,33036,53272
627281,32856,53664
627291,32660,53564
627301,32482,53480
627311,32300,53464
627321,32140,53648
627342,31976,53437
627352,31844,53440
627362,31726,53648
627372,31682,53532
627382,31676,53568
627392,31712,53616
627402,31758,53476
627412,31828,53624
627422,31897,53384
627432,32001,53536
627431,32120,53628
627441,32236,53480
627451,32320,53408
627461,32420,53376
627471,32468,53328
627481,32506,53328
627491,32521,53304
627501,32524,53416
627511,32504,53364
627521,32491,53616
627531,32473,53440
627543,32459,53394
627553,32432,53388
627563,32440,53505
627573,32442,53432
627583,32444,53424
627593,32446,53320
627603,32492,53192
627613,32532,53368
627623,32610,53356
627633,32664,53124
627643,32688,53300
627653,32672,53356
627663,32632,53576
627673,32560,53408
627683,32492,53472
627693,32424,53564
627703,32380,53392
627713,32360,53588
627723,32348,53356
627733,32309,53316
627754,32276,53401
627764,32228,53432
627774,32204,53240
627784,32188,53456
627794,32160,53224
627804,32156,53416
627814,32169,53364
627824,32160,53064
627834,32176,53140
627824,32168,53216
627834,32170,53104
627844,32166,52724
627854,32208,52808
627864,32328,52664
627874,32556,52876
627884,32832,53080
627894,33158,53432
627904,33480,53704
627914,33776,53964
627924,34016,54416
627934,34192,54400
627954,34266,54540
627964,34288,54744
627974,34276,54845
627984,34200,55016
627994,34100,54980
628004,33988,55008
628014,33864,54664
628024,33733,54688
628034,33589,54428
628045,33456,54069
628055,33312,54104
628065,33196,54160
628075,33092,54072
628085,32984,53896
628095,32884,54096
628105,32820,54140
628115,32748,53852
628125,32732,53760
628135,32736,53855
628136,32720,53712
628146,32700,53916
628156,32728,53952
628166,32749,53893
628176,32792,54113
628186,32818,54268
628196,32828,54048
628206,32804,54252
628216,32784,54104
628226,32762,54213
628236,32732,54060
628247,32688,54152
628257,32681,54072
628267,32664,54092
628277,32630,54104
628287,32600,54137
628297,32564,54504
628307,32508,54396
628317,32451,54444
628327,32420,54456
628337,32404,54528
628347,32372,54596
628378,32337,54744
628388,32299,54832
628398,32266,54681
628408,32228,54800
628418,32217,54720
628428,32188,54769
628438,32170,54844
628448,32129,54960
628440,32104,54736
628450,32064,54705
628460,32056,54849
628470,32029,54720
628480,32028,54856
628490,32032,54772
628500,32065,54713
628510,32064,55092
628520,32052,54760
628530,32008,54964
628540,31920,54896
628550,31832,54905
628560,31744,54864
628570,31672,54880
628580,31596,54924
628590,31572,54960
628600,31636,54956
628610,31789,54960
628620,32044,55157
628630,32362,55048
628640,32664,55289
628650,32971,55296
628660,33236,55112
628671,33440,55028
628681,33564,55060
628691,33629,55232
628701,33640,55144
628711,33616,55012
628721,33592,55112
628731,33521,55048
628741,33432,55085
628751,33328,54864
628761,33248,54944
628772,33192,54708
628782,33136,54700
628792,32994,54372
628802,32898,54324
628812,32808,54192
628822,32672,53988
628832,32596,54156
628842,32545,54024
628852,32484,53865
628862,32456,53509
628872,32432,53440
628882,32416,53528
628892,32409,53652
628902,32425,53296
628912,32444,53520
628922,32480,53548
628932,32504,53296
628942,32528,53200
628952,32540,53404
628962,32565,53288
628972,32577,53164
628982,32580,53168
628992,32576,53184
629002,32584,53292
629012,32564,53208
629022,32560,53280
629032,32560,53424
629042,32528,53108
629052,32512,53092
629062,32504,53096
629073,32512,53096
629083,32512,53280
629093,32484,53184
629103,32472,53188
629113,32444,53228
629123,32440,53368
629133,32380,53160
629143,32324,53312
629153,32284,53028
629163,32228,53126
629182,32148,53120
629192,32120,53200
629202,32130,53088
629212,32120,53072
629222,32092,53296
629232,32072,53116
629242,32042,53320
629252,32032,53316
629262,32008,53164
629272,32024,53052
629281,32012,53188
629291,32008,53324
629301,31980,53036
629311,31970,53282
629321,31944,53192
629331,31962,53282
629341,32036,53320
629351,32200,53036
629361,32476,53328
629371,32824,53240
629372,33182,53236
629382,33496,53033
629392,33748,53264
629402,33968,53008
629412,34100,53104
629422,34168,53012
629432,34152,53272
629442,34104,53160
629452,34000,53320
629462,33884,53032
629472,33760,53240
629483,33608,53201
629493,33472,53328
629503,33353,53084
629513,33224,53244
629523,33128,53112
629533,33019,53268
629543,32912,53453
629553,32812,53272
629563,32728,53180
629573,32657,53264
629584,32602,53456
629594,32560,53332
629604,32542,53201
629614,32524,53204
629624,32540,53464
629634,32569,53306
629644,32632,53274
629654,32665,53304
629664,32684,53361
629674,32693,53200
629686,32672,53364
629696,32645,53216
629706,32616,53392
629716,32578,53312
629726,32536,53148
629736,32492,53168
629746,32444,53132
629756,32392,53185
629766,32376,53264
629776,32348,53280
629778,32306,53293
629788,32272,53076
629798,32260,53304
629808,32252,53344
629818,32225,53356
629828,32196,53088
629838,32177,53080
629848,32152,53262
629858,32132,53176
629868,32128,53060
629878,32108,53148
629889,32092,53260
629899,32089,53046
629909,32096,53156
629919,32096,53048
629929,32084,53340
629939,32065,53044
629949,32055,53021
629959,32024,53168
629969,32004,53130
629979,32000,53232
629999,31984,53064
630009,31948,53212
