UnityTS,Heart,Light
63779525776317,32400,50428
63779525776327,32395,50456
63779525776328,32376,50324
63779525776338,32365,50420
63779525776348,32364,50200
63779525776358,32368,50184
63779525776368,32360,50368
63779525776378,32348,50348
63779525776388,32320,50476
63779525776398,32304,50460
63779525776408,32300,50472
63779525776418,32352,50384
63779525776428,32458,50213
63779525776436,32653,50128
63779525776446,32884,50444
63779525776456,33160,50244
63779525776466,33416,50464
63779525776476,33684,50316
63779525776486,33888,50256
63779525776496,34053,50456
63779525776506,34164,50236
63779525776516,34204,50192
63779525776526,34189,50452
63779525776536,34145,50312
63779525776556,34064,50316
63779525776566,33988,50300
63779525776576,33876,50328
63779525776586,33777,50304
63779525776596,33672,50396
63779525776606,33588,50376
63779525776616,33488,50180
63779525776626,33408,50332
63779525776636,33300,50304
63779525776647,33228,50336
63779525776657,33174,50456
63779525776667,33128,50404
63779525776677,33104,50176
63779525776687,33074,50336
63779525776697,33064,50461
63779525776707,33060,50448
63779525776717,33064,50237
63779525776727,33085,50180
63779525776737,33088,50218
63779525776747,33121,50172
63779525776757,33128,50212
63779525776767,33136,50184
63779525776777,33122,50292
63779525776787,33128,50436
63779525776797,33108,50292
63779525776807,33088,50180
63779525776817,33051,50232
63779525776827,33023,50260
63779525776837,32976,50368
63779525776857,32944,50264
63779525776867,32900,50224
63779525776877,32864,50176
63779525776887,32832,50480
63779525776897,32813,50436
63779525776907,32776,50328
63779525776917,32748,50180
63779525776927,32712,50192
63779525776937,32680,50176
63779525776929,32655,50282
63779525776939,32640,50208
63779525776949,32612,50176
63779525776959,32612,50476
63779525776969,32596,50442
63779525776979,32584,50416
63779525776989,32580,50180
63779525776999,32565,50416
63779525777009,32553,50464
63779525777019,32548,50216
63779525777029,32548,50292
63779525777039,32545,50004
63779525777052,32540,50285
63779525777062,32538,50464
63779525777072,32529,50352
63779525777082,32545,50424
63779525777092,32544,50197
63779525777102,32544,50269
63779525777112,32533,50176
63779525777122,32540,50160
63779525777132,32517,50272
63779525777142,32516,50216
63779525777153,32512,50380
63779525777163,32508,50188
63779525777173,32489,50453
63779525777183,32492,50168
63779525777193,32474,50168
63779525777203,32484,50400
63779525777213,32468,50182
63779525777223,32464,50412
63779525777233,32435,50392
63779525777243,32444,50208
63779525777253,32428,50464
63779525777263,32424,50232
63779525777273,32408,50132
63779525777283,32400,50209
63779525777293,32373,50429
63779525777303,32373,50296
63779525777313,32392,50428
63779525777323,32464,50237
63779525777333,32604,50484
63779525777343,32821,50160
63779525777354,33078,50180
63779525777364,33359,50405
63779525777374,33616,50192
63779525777384,33860,50228
63779525777394,34052,50236
63779525777404,34200,50384
63779525777414,34256,50284
63779525777424,34278,50336
63779525777434,34252,50420
63779525777444,34181,50204
63779525777455,34100,50420
63779525777465,33993,50181
63779525777475,33880,50488
63779525777485,33784,50217
63779525777495,33672,50424
63779525777505,33579,50456
63779525777515,33476,50368
63779525777525,33388,50252
63779525777535,33292,50304
63779525777545,33224,50212
63779525777555,33169,50464
63779525777565,33128,50156
63779525777575,33072,50489
63779525777585,33044,50212
63779525777595,33034,50204
63779525777605,33032,50472
63779525777615,33044,50256
63779525777625,33060,50320
63779525777635,33072,50472
63779525777645,33080,50432
63779525777646,33088,50480
63779525777656,33084,50454
63779525777666,33064,50120
63779525777676,33064,50201
63779525777686,33032,50200
63779525777696,33016,50225
63779525777706,32978,50200
63779525777716,32956,50460
63779525777726,32912,50257
63779525777736,32882,50268
63779525777746,32831,50432
63779525777766,32801,50445
63779525777776,32752,50208
63779525777786,32720,50213
63779525777796,32680,50261
63779525777806,32664,50480
63779525777816,32629,50216
63779525777826,32596,50240
63779525777836,32570,50200
63779525777846,32548,50468
63779525777857,32524,50368
63779525777867,32512,50293
63779525777877,32496,50392
63779525777887,32500,50213
63779525777897,32491,50337
63779525777907,32484,50216
63779525777917,32484,50512
63779525777927,32492,50320
63779525777937,32484,50417
63779525777947,32498,50209
63779525777958,32500,50492
63779525777968,32492,50210
63779525777978,32492,50300
63779525777988,32499,50496
63779525777998,32486,50352
63779525778008,32501,50357
63779525778018,32488,50448
63779525778028,32496,50448
63779525778038,32480,50448
63779525778048,32472,50508
63779525778048,32472,50233
63779525778058,32450,50308
63779525778068,32440,50486
63779525778078,32444,50492
63779525778088,32432,50108
63779525778098,32440,50284
63779525778108,32412,50522
63779525778118,32404,49992
63779525778128,32380,50248
63779525778138,32384,50440
63779525778148,32377,50272
63779525778167,32373,50532
63779525778177,32344,50336
63779525778187,32340,50517
63779525778197,32304,50384
63779525778207,32308,50501
63779525778217,32321,50228
63779525778227,32413,50332
63779525778237,32568,50516
63779525778247,32808,50416
63779525778248,33064,50264
63779525778258,33340,50228
63779525778268,33612,50296
63779525778278,33856,50449
63779525778288,34017,50488
63779525778298,34140,50372
63779525778308,34188,50536
63779525778318,34192,50508
63779525778328,34152,50376
63779525778338,34092,50276
63779525778348,34009,50256
63779525778359,33920,50548
63779525778369,33820,50520
63779525778379,33724,50444
63779525778389,33636,50532
63779525778399,33544,50522
63779525778409,33448,50261
63779525778419,33361,50540
63779525778429,33277,50410
63779525778439,33220,50280
63779525778449,33152,50285
63779525778459,33120,50488
63779525778469,33082,50408
63779525778479,33092,50413
63779525778489,33074,50272
63779525778499,33092,50472
63779525778509,33104,50584
63779525778519,33133,50377
63779525778529,33160,50408
63779525778539,33181,50356
63779525778549,33208,50596
63779525778560,33230,50348
63779525778570,33224,50308
63779525778580,33228,50409
63779525778590,33198,50408
63779525778600,33192,50520
63779525778610,33164,50572
63779525778620,33132,50296
63779525778630,33104,50340
63779525778640,33072,50416
63779525778650,33013,50336
63779525778662,32978,50344
63779525778672,32941,50248
63779525778682,32912,50544
63779525778692,32868,50588
63779525778702,32845,50416
63779525778712,32820,50572
63779525778722,32800,50544
63779525778732,32768,50408
63779525778742,32752,50288
63779525778752,32725,50568
63779525778769,32720,50536
63779525778779,32698,49912
63779525778789,32696,50333
63779525778799,32688,50264
63779525778809,32696,50568
63779525778819,32688,50564
63779525778829,32689,50284
63779525778839,32692,50456
63779525778849,32702,50268
63779525778859,32686,50316
63779525778869,32698,50340
63779525778879,32686,50327
63779525778889,32699,50288
63779525778899,32692,50433
63779525778909,32689,50268
63779525778919,32664,50512
63779525778929,32649,50265
63779525778939,32644,50360
63779525778949,32644,50456
63779525778959,32633,50360
63779525778960,32621,50268
63779525778970,32616,50448
63779525778980,32612,50412
63779525778990,32604,50368
63779525779000,32602,50301
63779525779010,32581,50540
63779525779020,32572,50541
63779525779030,32568,50280
63779525779040,32576,50520
63779525779050,32552,50300
63779525779060,32528,50496
63779525779070,32520,50284
63779525779080,32524,50268
63779525779090,32554,50216
63779525779100,32664,50480
63779525779110,32821,50474
63779525779120,33056,50240
63779525779130,33328,50224
63779525779140,33604,50492
63779525779150,33864,50364
63779525779160,34088,50500
63779525779171,34236,50335
63779525779181,34352,50228
63779525779191,34400,50494
63779525779201,34394,50432
63779525779211,34336,50420
63779525779221,34258,50263
63779525779231,34162,50453
63779525779241,34068,50272
63779525779251,33956,50316
63779525779261,33868,50370
63779525779264,33768,50200
63779525779274,33678,50352
63779525779284,33577,50180
63779525779294,33502,50464
63779525779304,33408,50489
63779525779314,33337,50192
63779525779324,33280,50440
63779525779334,33255,50432
63779525779344,33221,50244
63779525779354,33216,50296
63779525779364,33206,50408
63779525779386,33232,50208
63779525779396,33246,50332
63779525779406,33264,50363
63779525779416,33269,50223
63779525779426,33304,50464
63779525779436,33316,50456
63779525779446,33320,50484
63779525779456,33314,50256
63779525779466,33296,50329
63779525779477,33277,50485
63779525779487,33266,50456
63779525779497,33240,50496
63779525779507,33204,50277
63779525779517,33156,50204
63779525779527,33112,50484
63779525779537,33072,50260
63779525779547,33040,50448
63779525779557,33008,50443
63779525779567,32977,50248
63779525779568,32929,50420
63779525779578,32908,50417
63779525779588,32888,50368
63779525779598,32866,50218
63779525779608,32836,50088
63779525779618,32830,50232
63779525779628,32808,50276
63779525779638,32802,50172
63779525779648,32796,50488
63779525779658,32776,50208
63779525779668,32768,50504
63779525779688,32772,50244
63779525779698,32761,50504
63779525779708,32774,50496
63779525779718,32756,50508
63779525779728,32758,50484
63779525779738,32752,50332
63779525779748,32748,50232
63779525779758,32737,50489
63779525779768,32740,50497
63779525779778,32724,50204
63779525779790,32728,50196
63779525779800,32720,50188
63779525779810,32716,50224
63779525779820,32700,50240
63779525779830,32684,50468
63779525779840,32684,50196
63779525779850,32684,50372
63779525779860,32663,50244
63779525779870,32648,50465
63779525779880,32628,50234
63779525779891,32613,50304
63779525779901,32604,50108
63779525779911,32596,50292
63779525779921,32584,50220
63779525779931,32584,50225
63779525779941,32552,50424
63779525779951,32546,50416
63779525779961,32530,50176
63779525779971,32526,50143
63779525779981,32576,50160
63779525779990,32696,50395
63779525780000,32881,50360
63779525780010,33148,50172
63779525780020,33416,50400
63779525780030,33716,50430
63779525780040,33968,50248
63779525780050,34192,50176
63779525780060,34344,50384
63779525780070,34444,50344
63779525780080,34480,50344
63779525780090,34462,49936
63779525780102,34404,50164
63779525780112,34324,50132
63779525780122,34220,50148
63779525780132,34128,50136
63779525780142,34012,50125
63779525780152,33913,50156
63779525780162,33820,50144
63779525780172,33740,50370
63779525780182,33644,50196
63779525780192,33576,50172
63779525780193,33485,50137
63779525780203,33428,50336
63779525780213,33363,50424
63779525780223,33324,50416
63779525780233,33284,50164
63779525780243,33274,50144
63779525780253,33261,50392
63779525780263,33272,50120
63779525780273,33272,50376
63779525780283,33301,50184
63779525780293,33320,50264
63779525780303,33336,49997
63779525780315,33332,50412
63779525780325,33346,50140
63779525780335,33336,50428
63779525780345,33320,50404
63779525780355,33300,50377
63779525780365,33264,50199
63779525780375,33229,50324
63779525780385,33204,50272
63779525780395,33168,50272
63779525780405,33136,50276
63779525780415,33092,50428
63779525780426,33058,49936
63779525780436,33020,50168
63779525780446,32992,50184
63779525780456,32964,50432
63779525780466,32945,50372
63779525780476,32920,49828
63779525780486,32890,50152
63779525780496,32868,50368
63779525780506,32856,50352
63779525780516,32836,50410
63779525780516,32824,50177
63779525780526,32821,50160
63779525780536,32812,50169
63779525780546,32805,50176
63779525780556,32797,50372
63779525780566,32772,50424
63779525780576,32777,50304
63779525780586,32764,50436
63779525780596,32768,50456
63779525780606,32761,50276
63779525780616,32760,50160
63779525780638,32760,50370
63779525780648,32759,50384
63779525780658,32749,50424
63779525780668,32744,50312
63779525780678,32732,50216
63779525780688,32724,50276
63779525780698,32704,50212
63779525780708,32720,50404
63779525780718,32696,50284
63779525780728,32701,50275
63779525780738,32688,50412
63779525780748,32684,50160
63779525780758,32654,50156
63779525780768,32652,50416
63779525780778,32624,50196
63779525780788,32608,50420
63779525780798,32600,50184
63779525780808,32592,50228
63779525780818,32577,50176
63779525780829,32580,50144
63779525780839,32581,49756
63779525780849,32561,50261
63779525780859,32538,50312
63779525780869,32532,50180
63779525780879,32546,50224
63779525780889,32632,50104
63779525780899,32772,50320
63779525780909,33004,50361
63779525780919,33260,49944
63779525780929,33533,50144
63779525780939,33812,50152
63779525780949,34061,50332
63779525780959,34248,50100
63779525780969,34385,50149
63779525780979,34452,50344
63779525780989,34480,50240
63779525780999,34432,50352
63779525781009,34353,50104
63779525781019,34248,49772
63779525781029,34161,50060
63779525781039,34048,50120
63779525781049,33944,50144
63779525781059,33850,50058
63779525781069,33761,50276
63779525781079,33668,50120
63779525781089,33588,50048
63779525781099,33508,50208
63779525781109,33448,50264
63779525781119,33378,50076
63779525781129,33344,50328
63779525781128,33298,50052
63779525781138,33276,50040
63779525781148,33256,50272
63779525781158,33258,50064
63779525781168,33256,50185
63779525781178,33272,50324
63779525781188,33296,50304
63779525781198,33316,50152
63779525781208,33320,50285
63779525781218,33336,50308
63779525781228,33324,50112
63779525781238,33304,49944
63779525781248,33276,50232
63779525781258,33260,50036
63779525781268,33224,50132
63779525781278,33198,50300
63779525781288,33164,50280
63779525781298,33124,50096
63779525781308,33076,49988
63779525781318,33056,50284
63779525781328,33016,50176
63779525781338,32992,49982
63779525781350,32952,50012
63779525781360,32924,49628
63779525781370,32892,49988
63779525781380,32880,50240
63779525781390,32852,50065
63779525781400,32832,50164
63779525781410,32808,50221
63779525781420,32796,50260
63779525781430,32778,49968
63779525781440,32760,49960
63779525781450,32742,50216
63779525781461,32749,50116
63779525781471,32746,50204
63779525781481,32740,50040
63779525781491,32728,50200
63779525781501,32720,50012
63779525781511,32724,49996
63779525781521,32725,49976
63779525781531,32724,49984
63779525781541,32712,50112
63779525781551,32706,50200
63779525781572,32704,50020
63779525781582,32688,50168
63779525781592,32688,50160
63779525781602,32680,49896
63779525781612,32666,49940
63779525781622,32640,50052
63779525781632,32629,50152
63779525781642,32628,50048
63779525781652,32604,50120
63779525781656,32592,49880
63779525781666,32580,50156
63779525781676,32554,49952
63779525781686,32536,50156
63779525781696,32516,50132
63779525781706,32497,49816
63779525781716,32480,49860
63779525781726,32488,49992
63779525781736,32484,50032
63779525781746,32488,49492
63779525781756,32456,49880
63779525781766,32436,49860
63779525781776,32416,49837
63779525781786,32416,49884
63779525781796,32448,50072
63779525781806,32552,49904
63779525781816,32720,50012
63779525781826,32964,49868
63779525781836,33229,49812
63779525781846,33504,49828
63779525781856,33762,49872
63779525781867,33988,50110
63779525781877,34140,50088
63779525781887,34252,49924
63779525781897,34296,49850
63779525781907,34281,50028
63779525781917,34236,49844
63779525781927,34160,50120
63779525781937,34072,50120
63779525781947,33989,49888
63779525781957,33884,49868
63779525781957,33792,49857
63779525781967,33692,50100
63779525781977,33612,49992
63779525781987,33510,50181
63779525781997,33432,50167
63779525782007,33344,49997
63779525782017,33288,50208
63779525782027,33232,50008
63779525782037,33202,50040
63779525782047,33160,50296
63779525782057,33140,50336
63779525782068,33128,50272
63779525782078,33136,50108
63779525782088,33136,50128
63779525782098,33152,50112
63779525782108,33160,50432
63779525782118,33184,50204
63779525782128,33194,50184
63779525782138,33209,50488
63779525782148,33188,50232
63779525782158,33177,50360
63779525782179,33148,50268
63779525782189,33136,50344
63779525782199,33112,50284
63779525782209,33072,50525
63779525782219,33028,50464
63779525782229,32996,50434
63779525782239,32962,50524
63779525782249,32938,50296
63779525782259,32905,50360
63779525782269,32877,50310
63779525782279,32848,50614
63779525782289,32828,50416
63779525782299,32781,50376
63779525782309,32757,50344
63779525782319,32740,50480
63779525782329,32708,50608
63779525782339,32696,50444
63779525782349,32688,50592
63779525782359,32672,50528
63779525782369,32656,50460
63779525782380,32644,50500
63779525782390,32626,50688
63779525782400,32624,50420
63779525782410,32620,50416
63779525782420,32608,50720
63779525782430,32600,50688
63779525782440,32592,50728
63779525782450,32596,50424
63779525782460,32584,50493
63779525782470,32592,50537
63779525782471,32576,50660
63779525782481,32572,50732
63779525782491,32564,50528
63779525782501,32568,50488
63779525782511,32552,50552
63779525782521,32556,50473
63779525782531,32544,50496
63779525782541,32544,50764
63779525782551,32526,50540
63779525782561,32528,50744
63779525782571,32520,50572
63779525782581,32512,50540
63779525782591,32496,50840
63779525782601,32472,50708
63779525782611,32464,50560
63779525782621,32468,50788
63779525782631,32472,50828
63779525782641,32460,50837
63779525782651,32420,50756
63779525782661,32373,50648
63779525782671,32334,50612
63779525782682,32328,50728
63779525782692,32312,50636
63779525782702,32352,50640
63779525782712,32424,50816
63779525782722,32570,50600
63779525782732,32764,50836
63779525782742,33016,50868
63779525782752,33256,50684
63779525782762,33490,50586
63779525782772,33688,50788
63779525782782,33844,50840
63779525782792,33940,50576
63779525782802,33988,50676
63779525782812,33980,50712
63779525782822,33952,50624
63779525782832,33897,50824
63779525782842,33835,50804
63779525782852,33752,50304
63779525782862,33680,50818
63779525782872,33592,50664
63779525782883,33512,50808
63779525782893,33432,50824
63779525782903,33336,50700
63779525782913,33252,50588
63779525782923,33184,50512
63779525782933,33112,50596
63779525782943,33067,50738
63779525782953,33022,50812
63779525782963,33001,50492
63779525782973,32986,50480
63779525782995,33008,50776
63779525783005,33008,50524
63779525783015,33026,50516
63779525783025,33034,50745
63779525783035,33064,50656
63779525783045,33088,50596
63779525783055,33112,50460
63779525783065,33130,50560
63779525783075,33140,50388
63779525783085,33138,50502
63779525783085,33148,50376
63779525783095,33140,50368
63779525783105,33125,50340
63779525783115,33104,50592
63779525783125,33090,50516
63779525783135,33072,50400
63779525783145,33064,50488
63779525783155,33032,50568
63779525783165,33028,50296
63779525783175,33008,50565
63779525783185,33008,50300
63779525783197,32976,50305
63779525783207,32960,50296
63779525783217,32924,50504
63779525783227,32917,50368
63779525783237,32881,50237
63779525783247,32869,50360
63779525783257,32844,50424
63779525783267,32836,50200
63779525783277,32820,50476
63779525783287,32820,50456
63779525783296,32804,50452
63779525783306,32789,50456
63779525783316,32773,50293
63779525783326,32772,50160
63779525783336,32770,50128
63779525783346,32784,50264
63779525783356,32771,50120
63779525783366,32792,50084
63779525783376,32788,50300
63779525783386,32803,50184
63779525783397,32797,50316
63779525783407,32808,50316
63779525783417,32794,50308
63779525783427,32776,50028
63779525783437,32748,50024
63779525783447,32724,50232
63779525783457,32702,50028
63779525783467,32700,50036
63779525783477,32657,50184
63779525783487,32616,50068
63779525783496,32564,50060
63779525783506,32536,50096
63779525783516,32540,50172
63779525783526,32602,50232
63779525783536,32708,50016
63779525783546,32880,50057
63779525783556,33088,50172
63779525783566,33337,50180
63779525783576,33546,50194
63779525783586,33740,49986
63779525783596,33883,50233
63779525783606,33980,50240
63779525783616,34024,50021
63779525783626,34040,50184
63779525783636,34012,50236
63779525783646,33968,50229
63779525783656,33896,49984
63779525783666,33816,50170
63779525783676,33736,50020
63779525783686,33678,50288
63779525783696,33593,50096
63779525783706,33512,50128
63779525783717,33412,50156
63779525783727,33320,50024
63779525783737,33230,50024
63779525783747,33152,50032
63779525783757,33077,50244
63779525783767,33032,50324
63779525783777,32992,50068
63779525783787,32986,50356
63779525783797,32980,50366
63779525783807,32972,50132
63779525783818,32972,50205
63779525783828,32992,50356
63779525783838,33000,50340
63779525783848,33016,50248
63779525783858,33017,50069
63779525783868,33029,50156
63779525783878,33040,50108
63779525783888,33072,50172
63779525783898,33072,50121
63779525783908,33083,50148
63779525783918,33092,50152
63779525783928,33080,50312
63779525783938,33073,50264
63779525783948,33056,50136
63779525783958,33029,50361
63779525783968,33019,50268
63779525783978,33008,50186
63779525783988,32994,50360
63779525783998,32968,50344
63779525784008,32966,50144
63779525784012,32946,50200
63779525784022,32956,50244
63779525784032,32936,50446
63779525784042,32929,50104
63779525784052,32916,50152
63779525784062,32901,50238
63779525784072,32888,50448
63779525784082,32892,50170
63779525784092,32876,50172
63779525784102,32872,50188
63779525784112,32856,50324
63779525784123,32852,50436
63779525784133,32852,50424
63779525784143,32849,50180
63779525784153,32840,50436
63779525784163,32833,50280
63779525784173,32841,50292
63779525784183,32848,50458
63779525784193,32844,50168
63779525784203,32832,50420
63779525784213,32796,50192
63779525784233,32774,50448
63779525784243,32760,50176
63779525784253,32760,50400
63779525784263,32788,50425
63779525784273,32844,50368
63779525784283,32952,50368
63779525784293,33108,50448
63779525784303,33301,49892
63779525784313,33520,50360
63779525784314,33731,50389
63779525784324,33930,50268
63779525784334,34076,50252
63779525784344,34184,50448
63779525784354,34248,50285
63779525784364,34278,50408
63779525784374,34268,50424
63779525784384,34247,50160
63779525784394,34172,50228
63779525784404,34120,50436
63779525784414,34025,50329
63779525784425,33948,50164
63779525784435,33865,50228
63779525784445,33761,50288
63779525784455,33642,50245
63779525784465,33536,50148
63779525784475,33428,50376
63779525784485,33332,50424
63779525784495,33232,50408
63779525784505,33148,50432
63779525784515,33069,50416
63779525784545,33020,50156
63779525784555,32986,50335
63779525784565,32984,50136
63779525784575,32992,50410
63779525784585,33008,50308
63779525784595,33016,50240
63779525784605,33034,50233
63779525784615,33024,50308
63779525784606,33024,50436
63779525784616,33016,50224
63779525784626,33010,50312
63779525784636,33008,50220
63779525784646,33000,50296
63779525784656,32976,50174
63779525784666,32965,50224
63779525784676,32932,50308
63779525784686,32934,50400
63779525784696,32916,49896
63779525784706,32898,50188
63779525784716,32881,50252
63779525784728,32876,49952
63779525784738,32878,50360
63779525784748,32864,50176
63779525784758,32864,50468
63779525784768,32874,50216
63779525784778,32901,50369
63779525784788,32968,50252
63779525784798,33000,50160
63779525784808,33025,50336
63779525784818,33027,50245
63779525784828,33017,50392
63779525784838,32984,50280
63779525784848,32953,50196
63779525784858,32948,50484
63779525784868,32939,50196
63779525784878,32944,50453
63779525784888,32949,50196
63779525784898,32940,50484
63779525784908,32936,50488
63779525784918,32928,50224
63779525784928,32942,50248
63779525784929,32968,50356
63779525784939,33018,50316
63779525784949,33120,50472
63779525784959,33272,50460
63779525784969,33468,50516
63779525784979,33700,50300
63779525784989,33898,50252
63779525784999,34096,50508
63779525785009,34248,50233
63779525785019,34370,50248
63779525785029,34445,50236
63779525785049,34479,50521
63779525785059,34474,50372
63779525785069,34444,50289
63779525785079,34392,50420
63779525785089,34336,50464
63779525785099,34257,50376
63779525785109,34200,50520
63779525785119,34144,50376
63779525785129,34084,50512
63779525785138,34032,50256
63779525785148,33972,50456
63779525785158,33898,50260
63779525785168,33833,50260
63779525785178,33748,50372
63779525785188,33680,50260
63779525785198,33602,50393
63779525785208,33536,50540
63779525785218,33486,49988
63779525785228,33444,50432
63779525785239,33412,50440
63779525785249,33392,50280
63779525785259,33364,50412
63779525785269,33361,50304
63779525785279,33360,50568
63779525785289,33376,50268
63779525785299,33368,50560
63779525785309,33364,50268
63779525785319,33360,50516
63779525785329,33344,50522
63779525785331,33296,50418
63779525785341,33264,50448
63779525785351,33208,50312
63779525785361,33172,50293
63779525785371,33128,50280
63779525785381,33096,50548
63779525785391,33036,50392
63779525785401,33008,50346
63779525785411,32964,50568
63779525785421,32920,50552
63779525785431,32892,50305
63779525785451,32856,50592
63779525785461,32824,50400
63779525785471,32792,50348
63779525785481,32746,50324
63779525785491,32704,50480
63779525785501,32653,50348
63779525785511,32632,50352
63779525785521,32596,50520
63779525785531,32589,50448
63779525785532,32570,50636
63779525785542,32552,50642
63779525785552,32556,50376
63779525785562,32565,50608
63779525785572,32570,50361
63779525785582,32572,50372
63779525785592,32586,50416
63779525785602,32612,50468
63779525785612,32680,50424
63779525785622,32809,50656
63779525785632,33016,50604
63779525785652,33272,50400
63779525785662,33570,50628
63779525785672,33870,50553
63779525785682,34144,50412
63779525785692,34392,50670
63779525785702,34552,50676
63779525785712,34668,50404
63779525785722,34740,50412
63779525785732,34761,50444
63779525785733,34717,50696
63779525785743,34656,50272
63779525785753,34560,50408
63779525785763,34468,50668
63779525785773,34376,50412
63779525785783,34292,50600
63779525785793,34200,50240
63779525785803,34133,50532
63779525785813,34066,50732
63779525785823,34000,50656
63779525785833,33936,50488
63779525785841,33880,50724
63779525785851,33829,50624
63779525785861,33784,50668
63779525785871,33750,50520
63779525785881,33728,50328
63779525785891,33704,50456
63779525785901,33700,50608
63779525785911,33687,50466
63779525785921,33688,50740
63779525785931,33684,50472
63779525785941,33689,50742
63779525785962,33676,50592
63779525785972,33700,50620
63779525785982,33688,50588
63779525785992,33688,50736
63779525786002,33668,50744
63779525786012,33664,50488
63779525786022,33632,50716
63779525786032,33608,50600
63779525786042,33588,50392
63779525786041,33556,50496
63779525786051,33529,50744
63779525786061,33520,50680
63779525786071,33497,50480
63779525786081,33466,50524
63779525786091,33440,50488
63779525786101,33408,50728
63779525786111,33368,50716
63779525786121,33320,50500
63779525786131,33264,50688
63779525786141,33209,50556
63779525786152,33160,50425
63779525786162,33104,50548
63779525786172,33056,50648
63779525786182,33028,50533
63779525786192,32996,50676
63779525786202,32956,50704
63779525786212,32928,50696
63779525786222,32904,50584
63779525786232,32876,50408
63779525786242,32845,50632
63779525786253,32812,50370
63779525786263,32796,50636
63779525786273,32792,50408
63779525786283,32788,50640
63779525786293,32772,50494
63779525786303,32760,50496
63779525786313,32729,50717
63779525786323,32700,50704
63779525786333,32696,50222
63779525786343,32735,50488
63779525786356,32862,50424
63779525786366,33064,50540
63779525786376,33336,50505
63779525786386,33592,50705
63779525786396,33832,50400
63779525786406,34036,50644
63779525786416,34192,50404
63779525786426,34312,50482
63779525786436,34376,50688
63779525786446,34388,50684
63779525786458,34369,50668
63779525786468,34333,50648
63779525786478,34278,50396
63779525786488,34208,50404
63779525786498,34133,50444
63779525786508,34060,50624
63779525786518,33977,50460
63779525786528,33908,50562
63779525786538,33828,50404
63779525786548,33769,50424
63779525786558,33692,50456
63779525786568,33629,50684
63779525786578,33564,50512
63779525786588,33504,50676
63779525786598,33451,50472
63779525786608,33420,50380
63779525786618,33396,50532
63779525786628,33385,50565
63779525786638,33384,50684
63779525786648,33404,50400
63779525786659,33424,50432
63779525786669,33448,50512
63779525786679,33472,50379
63779525786689,33496,50664
63779525786699,33497,50508
63779525786709,33512,50440
63779525786719,33504,50380
63779525786729,33504,50352
63779525786739,33492,50632
63779525786749,33466,50492
63779525786759,33432,50412
63779525786760,33402,50652
63779525786770,33368,50648
63779525786780,33328,50653
63779525786790,33300,50428
63779525786800,33268,50408
63779525786810,33234,50648
63779525786820,33185,50416
63779525786830,33184,50516
63779525786840,33192,50688
63779525786850,33194,50521
63779525786860,33188,50680
63779525786881,33200,50704
63779525786891,33202,50416
63779525786901,33200,50708
63779525786911,33204,50416
63779525786921,33216,50560
63779525786931,33220,50416
63779525786941,33236,50480
63779525786951,33256,50665
63779525786961,33288,50568
63779525786971,33292,50608
63779525786981,33300,50416
63779525786991,33272,50432
63779525787001,33240,50700
63779525787011,33198,50616
63779525787021,33166,50440
63779525787031,33144,50528
63779525787041,33092,50584
63779525787051,33052,50600
63779525787061,33008,50653
63779525787082,32975,50564
63779525787092,32940,50129
63779525787102,32920,50688
63779525787112,32880,50629
63779525787122,32860,50408
63779525787132,32814,50627
63779525787142,32792,50578
63779525787152,32764,50688
63779525787162,32732,50656
63779525787151,32732,50684
63779525787161,32727,50444
63779525787171,32717,50680
63779525787181,32688,50283
63779525787191,32641,50624
63779525787201,32610,50548
63779525787211,32629,50664
63779525787221,32736,50501
63779525787231,32924,50416
63779525787241,33168,50672
63779525787251,33452,50516
63779525787261,33728,50408
63779525787283,33992,50400
63779525787293,34188,50396
63779525787303,34333,50436
63779525787313,34440,50556
63779525787323,34480,50612
63779525787333,34448,50664
63779525787343,34376,50416
63779525787353,34292,50528
63779525787363,34176,50520
63779525787384,34058,50404
63779525787394,33944,50428
63779525787404,33848,50528
63779525787414,33749,50396
63779525787424,33652,50524
63779525787434,33558,50482
63779525787444,33484,50664
63779525787454,33412,50420
63779525787464,33349,50640
63779525787455,33296,50676
63779525787465,33264,50612
63779525787475,33233,50676
63779525787485,33220,50592
63779525787495,33218,50596
63779525787505,33232,50456
63779525787515,33240,50684
63779525787525,33262,50560
63779525787535,33280,50416
63779525787545,33298,50416
63779525787555,33312,50432
63779525787565,33324,50404
63779525787575,33326,50384
63779525787585,33320,50405
63779525787595,33298,50660
63779525787605,33274,50440
63779525787615,33248,50440
63779525787625,33213,50664
63779525787635,33192,50368
63779525787645,33145,50348
63779525787655,33096,50396
63779525787665,33074,50568
63779525787675,33028,50576
63779525787686,32986,50648
63779525787696,32952,50633
63779525787706,32902,50476
63779525787716,32888,50396
63779525787726,32852,50617
63779525787736,32840,50656
63779525787746,32824,50360
63779525787756,32804,50418
63779525787766,32797,50664
63779525787776,32794,50368
63779525787787,32794,50421
63779525787797,32784,50386
63779525787807,32796,50628
63779525787817,32789,50528
63779525787827,32778,50600
63779525787837,32784,50096
63779525787847,32780,50352
63779525787857,32788,50364
63779525787867,32796,50432
63779525787877,32780,50616
63779525787889,32780,50436
63779525787899,32768,50668
63779525787909,32768,50576
63779525787919,32760,50381
63779525787929,32764,50648
63779525787939,32757,50510
63779525787949,32737,50657
63779525787959,32728,50504
